date,y_true,q10,q50,q90,evaluation_fold,lower,upper,alpha_t,method
2024-03-10,12.99,13.738603996279483,14.336538556688584,15.494126922932452,5.0,13.729855418965942,15.502875500245993,0.2760000000000003,Two-sided ACI
2024-03-11,13.83,12.913297424191516,13.83109815630432,15.280524900908134,5.0,12.884686329465412,15.309135995634238,0.2600000000000003,Two-sided ACI
2024-03-12,14.26,12.813784665032808,13.430678279924594,14.124292572765661,5.0,12.792773976987268,14.1453032608112,0.2640000000000003,Two-sided ACI
2024-03-13,13.93,13.61666787399666,14.135096200884318,14.992836508724004,5.0,13.535143408379124,15.07436097434154,0.24800000000000028,Two-sided ACI
2024-03-14,13.84,12.616801826053573,13.72161579604131,14.320471446458244,5.0,12.574194332797228,14.363078939714589,0.2520000000000003,Two-sided ACI
2024-03-15,13.19,11.752882167503337,13.095970273005797,13.997676369368401,5.0,11.710274674246993,14.040283862624745,0.2560000000000003,Two-sided ACI
2024-03-16,13.46,11.447117025708867,13.000830288352638,13.6692959560719,5.0,11.415712863308757,13.70070011847201,0.2600000000000003,Two-sided ACI
2024-03-17,14.37,12.694237844964173,13.43014727445285,14.46966676464566,5.0,12.680625256060726,14.483279353549108,0.2640000000000003,Two-sided ACI
2024-03-18,14.56,13.79716287037692,14.58793245316868,15.692112644373633,5.0,13.783550281473472,15.70572523327708,0.2680000000000003,Two-sided ACI
2024-03-19,14.79,13.990520226480747,14.501689669630899,15.2377693261367,5.0,13.981771649167205,15.246517903450242,0.2720000000000003,Two-sided ACI
2024-03-20,14.91,14.305781442052574,14.845499076107512,15.8401310273081,5.0,14.326227100999015,15.81968536836166,0.2760000000000003,Two-sided ACI
2024-03-21,14.98,13.585237491260425,14.797313388716118,15.635599491386003,5.0,13.614044929519219,15.60679205312721,0.2800000000000003,Two-sided ACI
2024-03-22,14.65,14.1841445202273,14.821134548949345,15.863008610845677,5.0,14.212951958486093,15.834201172586884,0.2840000000000003,Two-sided ACI
2024-03-23,14.46,13.451094438969196,14.471952475103873,14.998265206474704,5.0,13.483732512593328,14.965627132850573,0.2880000000000003,Two-sided ACI
2024-03-24,14.45,14.310529042191472,14.898789600219775,15.341104696748568,5.0,14.357022382470793,15.294611356469247,0.2920000000000003,Two-sided ACI
2024-03-25,14.77,14.14080213281847,14.822786499209874,16.004456011101414,5.0,14.187295473097791,15.957962670822093,0.2960000000000003,Two-sided ACI
2024-03-26,14.82,13.859094113254134,14.446252409969173,15.072203829277314,5.0,13.90781597755339,15.023481964978057,0.3000000000000003,Two-sided ACI
2024-03-27,15.06,14.76953195615054,15.260737131924632,16.029609457946293,5.0,14.82682231514146,15.972319098955374,0.3040000000000003,Two-sided ACI
2024-03-28,14.71,13.918212780294944,14.817325423398701,15.656396623495898,5.0,13.987703391722969,15.586906012067873,0.30800000000000033,Two-sided ACI
2024-03-29,13.91,14.288602466346951,14.790715294661112,15.734090058605485,5.0,14.358093077774976,15.66459944717746,0.31200000000000033,Two-sided ACI
2024-03-30,14.3,12.580380356749806,13.550284584622277,14.129447860693684,5.0,12.626873697029128,14.082954520414363,0.2960000000000003,Two-sided ACI
2024-03-31,14.49,13.725359714192805,14.243075842991644,15.200153815248484,5.0,13.754167152451599,15.17134637698969,0.2800000000000003,Two-sided ACI
2024-04-01,14.76,14.49868961995184,15.376664587582024,16.36274810449686,6.0,14.527497058210633,16.333940666238064,0.2840000000000003,Two-sided ACI
2024-04-02,14.92,13.505152680820515,14.391412356126017,14.803199450811196,6.0,13.537790754444647,14.770561377187065,0.2880000000000003,Two-sided ACI
2024-04-03,15.06,14.693207082654315,15.240531002824792,15.936951281311448,6.0,14.684458505340773,15.94569985862499,0.2720000000000003,Two-sided ACI
2024-04-04,15.83,13.744744185332532,14.866223196856335,15.494208573072234,6.0,13.773103538741132,15.465849219663633,0.2760000000000003,Two-sided ACI
2024-04-05,14.94,14.651479888218645,15.352185551234292,16.28347021656727,6.0,14.637867299315198,16.297082805470716,0.2600000000000003,Two-sided ACI
2024-04-06,15.11,13.863038340564007,14.990048053832911,15.639322396715318,6.0,13.883483999510448,15.618876737768877,0.2640000000000003,Two-sided ACI
2024-04-07,13.28,14.35035818661274,15.114315986125781,15.688003581645166,6.0,14.37080384555918,15.667557922698725,0.2680000000000003,Two-sided ACI
2024-04-08,15.07,13.653465018795568,14.81413748796546,15.99137347084449,6.0,13.624853924069464,16.019984565570596,0.2520000000000003,Two-sided ACI
2024-04-09,15.99,14.078503262954541,14.514776149776406,15.235924341135304,6.0,14.064890674051094,15.24953693003875,0.2560000000000003,Two-sided ACI
2024-04-10,15.07,14.992721518946258,15.812289489444549,16.490301691069988,6.0,14.950114025689913,16.532909184326332,0.24000000000000027,Two-sided ACI
2024-04-11,16.41,13.72453649540591,15.165933390499049,15.74872089611831,6.0,13.695925400679807,15.777331990844415,0.24400000000000027,Two-sided ACI
2024-04-12,16.19,15.588613657160428,15.833836158738775,16.791649187645962,6.0,15.476824254515275,16.903438590291117,0.22800000000000026,Two-sided ACI
2024-04-13,16.22,14.940484570585683,16.025492096602274,16.681385003466293,6.0,14.858960104968148,16.76290946908383,0.23200000000000026,Two-sided ACI
