date,y_true,q10,q50,q90,evaluation_fold,lower,upper,method
2023-06-24,23.34,22.574149607977716,23.985606361237128,25.200628990238222,2.0,20.16490971776091,24.546160684751662,Asymmetric PID
2023-06-25,23.69,22.88888140660717,24.78048340731173,25.593168995752894,2.0,20.506545781367624,24.921409611509564,Asymmetric PID
2023-06-26,27.95,24.988953951561754,26.466843429068316,27.529705339221174,2.0,22.63341570774152,26.840701264098705,Asymmetric PID
2023-06-27,27.44,26.286562343961844,28.040511687774224,28.82820828079486,2.0,23.957715615200676,28.313136929337524,Asymmetric PID
2023-06-28,30.27,27.39107422443211,29.913224113794733,30.70986596431026,2.0,25.088814148244847,30.177427690427578,Asymmetric PID
2023-06-29,28.94,27.45296128378445,30.18386001819303,31.549515921979044,2.0,25.177183988460897,31.181995909115123,Asymmetric PID
2023-06-30,27.38,28.392037177041182,31.048971901589145,32.03375043439332,2.0,26.142639768764024,31.648732211042923,Asymmetric PID
2023-07-01,26.61,25.101592568833127,28.28074744749491,29.735080520267513,3.0,22.87847311900949,29.332613289786593,Asymmetric PID
2023-07-02,25.9,24.886171520445245,27.812437718093967,29.52709293541139,3.0,22.68922905324762,29.107225503919917,Asymmetric PID
2023-07-03,29.6,24.579515828391784,28.68178362184971,30.51469818282189,3.0,22.422925867279993,30.077478963586348,Asymmetric PID
2023-07-04,24.94,25.381405823588754,29.230503060508212,30.97843296570941,3.0,23.250793702929546,30.523909983462982,Asymmetric PID
2023-07-05,22.58,24.747660348493813,29.026116131047907,30.490815714624034,3.0,22.642927878032772,30.019036609825548,Asymmetric PID
2023-07-06,21.59,22.249271951738653,25.33726402368444,26.944147403452703,3.0,19.919167436837768,26.45515943648539,Asymmetric PID
2023-07-07,23.18,20.806760230487082,23.826323574870088,26.226019966661774,3.0,18.502875590766493,25.719870021972888,Asymmetric PID
2023-07-08,21.45,21.199304202072778,24.00230589881626,25.555703491430755,3.0,18.921538552966318,25.032438081613066,Asymmetric PID
2023-07-09,22.46,21.03711126883629,23.925097202379604,25.655536962820555,3.0,18.78536466203498,25.107399182375858,Asymmetric PID
2023-07-10,26.14,22.76504240385339,25.41838749152987,27.79230365565874,3.0,20.539215815352858,27.227142335748468,Asymmetric PID
2023-07-11,28.12,24.742227310684243,26.880698369424728,28.19242898094337,3.0,22.542222629026867,27.6102895425191,Asymmetric PID
2023-07-12,30.56,25.7064159887163,28.94254397732911,30.667590397332294,3.0,23.532136003424128,30.247312476157436,Asymmetric PID
2023-07-13,30.3,26.34479373211603,30.048398637965406,32.06120677412987,3.0,24.19614212231081,31.801897516493742,Asymmetric PID
2023-07-14,31.84,27.264384499894987,30.886426288445755,33.312365505508446,3.0,25.14126582310163,33.0357753714908,Asymmetric PID
2023-07-15,30.36,26.8316572818849,30.64563070810904,32.820251353368164,3.0,24.73397696301479,32.52642886254427,Asymmetric PID
2023-07-16,29.97,26.354721685450507,30.221786218194808,32.51457181775926,3.0,24.28238600596117,32.20356510274386,Asymmetric PID
2023-07-17,34.1,28.50045495307908,31.95914084148678,34.07499390799275,3.0,26.467646599082684,33.74685071865694,Asymmetric PID
2023-07-18,31.19,30.388135761328883,33.175311498070755,34.20955449829245,3.0,28.380487136766863,34.04087146505104,Asymmetric PID
